,id,name,level,family,lon,lat,status
3447,lama1288,Lamang,language,Afro-Asiatic,13.7362,11.0243,Living
3448,lama1289,Lama (Myanmar),language,Bookkeeping,98.4694,27.6237,Unknown
3449,lama1290,Lamam,language,Bookkeeping,107.336,14.3658,Unknown
3450,lamb1269,Lambadi,language,Indo-European,76.9717,16.5734,Living
3451,lamb1271,Lamba,language,Atlantic-Congo,27.9026,-12.3366,Living
3452,lamb1272,Lambya,language,Atlantic-Congo,33.1585,-9.49372,Living
3453,lamb1273,Lamboya,language,Austronesian,119.344,-9.70434,Living
3454,lamb1276,Lambayeque Quechua,language,Quechuan,-79.468,-6.1715,Severely endangered
3455,lamb1277,Lambichhong,language,Bookkeeping,87.2168,27.0543,Unknown
3456,lame1256,Lamet,language,Austroasiatic,100.268,19.8829,Living
3457,lame1257,Lame,language,Atlantic-Congo,8.78768,10.7229,Living
3458,lame1260,Lamenu,language,Austronesian,168.171,-16.6098,Living
3459,lamj1245,Lamja-Dengsa-Tola,language,Atlantic-Congo,12.1644,8.63772,Living
3460,lamk1238,Lamkang,language,Sino-Tibetan,94.2706,24.1523,Critically endangered
3461,lamm1241,Lamma,language,Timor-Alor-Pantar,124.057,-8.52787,Living
3462,lamn1239,Lamnso',language,Atlantic-Congo,11.0684,6.39743,Living
3463,lamo1244,Lamogai,language,Austronesian,149.321,-5.87071,Living
3464,lamp1242,Lampung Nyo,language,Austronesian,105.397,-4.43957,Living
3465,lamp1243,Lampung Api,language,Austronesian,105.037,-5.73463,Living
3466,lamu1254,Lamu-Lamu,language,Pama-Nyungan,143.977,-14.559,Living
3467,lamu1257,Lamu,language,Sino-Tibetan,100.15,25.8,Critically endangered
3468,lana1236,Lanas Lobu,language,Austronesian,116.577,5.39196,Living
3469,land1256,Landoma,language,Atlantic-Congo,-14.0895,10.8753,Living
3470,lang1248,Langue des signes de Belgique Francophone,language,Sign Language,4.31312,50.8021,Living
3471,lang1316,Langnian Buyang,language,Tai-Kadai,104.449,23.0105,Living
3472,lang1318,Langbashe,language,Atlantic-Congo,20.109,4.87523,Living
3473,lang1320,Langi,language,Atlantic-Congo,35.9517,-4.71413,Living
3474,lang1322,Lango (Sudan),language,Nilotic,33.0412,4.04948,Living
3475,lang1324,Lango (Uganda),language,Nilotic,33.0553,2.13867,Living
3476,lang1328,Langam,language,Mongol-Langam,143.925,-4.32557,Living
3477,lano1248,Lanoh,language,Austroasiatic,100.986,4.90934,Extinct
3478,laom1237,Laomian,language,Sino-Tibetan,99.9862,20.8542,Definitely endangered
3479,laoo1244,Lao,language,Tai-Kadai,104.568,16.0726,Living
3480,laop1234,Laopang,language,Bookkeeping,100.079,20.7809,Unknown
3481,laos1235,Laos Sign Language,language,Bookkeeping,104.518,18.387,Unknown
3482,lapa1249,Lapaguía-Guivini Zapotec,language,Otomanguean,-96.1636,16.0676,Living
3483,lapu1236,Lapuyan Subanun,language,Austronesian,123.13,7.53449,Living
3484,lara1258,Laragia,language,Missing,130.922,-12.4111,Living
3485,lara1260,Larantuka Malay,language,Austronesian,122.7619,-8.4746,Living
3486,lard1243,Lardil,language,Tangkic,139.434,-16.5615,Critically endangered
3487,lare1249,Larevat,language,Austronesian,167.387,-16.1971,Living
3488,larg1235,Large Flowery Miao,language,Hmong-Mien,104.06,27.8682,Living
3489,lari1253,Lari,language,Indo-European,54.6345,27.6436,Definitely endangered
3490,lari1255,Larike-Wakasihu,language,Austronesian,127.956,-3.76522,Living
3491,laro1243,Laro,language,Heiban,30.3824,11.3915,Definitely endangered
3492,lart1238,Larteh,language,Atlantic-Congo,-0.07822,5.9367,Living
3493,laru1238,Laru,language,Atlantic-Congo,4.43514,10.5756,Living
3494,lasa1237,Lasalimu,language,Austronesian,123.129,-5.23602,Living
3495,lasg1238,Lasgerdi,language,Indo-European,52.9987,35.4015,Definitely endangered
3496,lash1243,Lashi,language,Sino-Tibetan,98.5481,26.0992,Living
3497,lasi1242,Lasi,language,Indo-European,66.9137,25.3293,Living
3498,lati1261,Latin,language,Indo-European,12.4502,41.9026,Extinct
3499,latu1237,Latu,language,Austronesian,128.667,-3.41302,Living
3500,latu1238,Latundê,language,Nambiquaran,-59.9925,-13.2396,Vulnerable
3501,latv1245,Latvian Sign Language,language,Sign Language,24.4931,56.9335,Living
3502,latv1249,Latvian,language,Indo-European,24.309118,56.826108,Vulnerable
3503,laua1243,Lauan,language,Austronesian,-178.785,-18.2131,Living
3504,laua1245,Laua,language,Mailuan,149.257,-10.1615,Extinct
3505,lauj1238,Lauje,language,Austronesian,120.262,0.50708,Vulnerable
3506,laur1249,Laura,language,Bookkeeping,119.19,-9.4296,Living
3507,laur1250,Laurentian,language,Iroquoian,-72.5,45.33,Extinct
3508,lauu1247,Lau (Solomon Islands),language,Austronesian,160.872,-8.51018,Living
3509,lava1239,Lavatbura-Lamusong,language,Austronesian,151.728,-3.21903,Living
3510,lave1248,Laven,language,Austroasiatic,106.322,15.2726,Living
3511,lave1249,Lave,language,Austroasiatic,107.008,14.5994,Living
3512,lavu1241,Lavukaleve,language,Missing,159.119,-9.05569,Living
3513,lawa1257,Lawangan,language,Austronesian,115.876,-1.80261,Living
3514,lawu1237,Lawunuia,language,Austronesian,155.129,-6.15201,Living
3515,lawu1238,Lawu,language,Sino-Tibetan,101.498795,24.133878,Living
3516,laya1253,Layakha,language,Sino-Tibetan,89.7177,28.0499,Living
3517,laze1238,Laze,language,Sino-Tibetan,101.45,27.85,Living
3518,lazz1240,Laz,language,Kartvelian,41.9096,41.5004,Definitely endangered
3519,leal1235,Lealao Chinantec,language,Otomanguean,-95.9265,17.3162,Living
3520,leco1242,Leco,language,Missing,-67.8818,-15.0092,Critically endangered
3521,ledo1238,Ledo Kaili,language,Austronesian,120.132,-1.03033,Living
3522,leel1242,Leelau,language,Atlantic-Congo,11.1636,9.29145,Living
3523,lefa1242,Lefa,language,Atlantic-Congo,11.114,5.05845,Living
3524,lega1249,Lega-Shabunda,language,Atlantic-Congo,27.1424,-3.83196,Living
3525,lega1250,Lega-Mwenga,language,Atlantic-Congo,28.2621,-3.39007,Living
3526,legb1242,Legbo,language,Atlantic-Congo,7.98385,6.02645,Living
3527,lege1241,Legenyem,language,Austronesian,130.749,-0.3592,Vulnerable
3528,leha1242,Lehar,language,Atlantic-Congo,-16.8816,14.9387,Living
3529,leha1243,Lehali,language,Austronesian,167.332,-13.5043,Vulnerable
3530,leha1244,Lehalurup,language,Austronesian,167.336,-13.5406,Vulnerable
3531,leip1237,Leipon,language,Austronesian,147.226,-1.9665,Living
3532,lela1246,Lelak,language,Austronesian,114.029,4.11426,Extinct
3533,lele1264,Lelemi,language,Atlantic-Congo,0.50746,7.34549,Living
3534,lele1265,Lele (Democratic Republic of Congo),language,Atlantic-Congo,20.5674,-4.94672,Living
3535,lele1266,Lele (Guinea),language,Mande,-10.371,8.98043,Living
3536,lele1267,Lelepa,language,Austronesian,168.202,-17.6042,Living
3537,lele1270,Lele (Papua New Guinea),language,Austronesian,147.207,-2.04783,Living
3538,lele1276,Lele (Chad),language,Afro-Asiatic,15.8115,9.158,Living
3539,lemb1266,Lembena,language,Nuclear Trans New Guinea,143.891,-4.99504,Living
3540,leme1238,Lemerig,language,Austronesian,167.436,-13.7427,Living
3541,lemi1243,Lemio,language,Nuclear Trans New Guinea,146.441,-5.61407,Living
3542,lemo1242,Lemoro,language,Atlantic-Congo,8.70513,10.4366,Living
3543,lemo1243,Lemolang,language,Austronesian,120.27,-2.63313,Vulnerable
3544,lena1238,Lenakel,language,Austronesian,169.261,-19.4763,Living
3545,lenc1242,Lenca-Honduras,language,Lencan,-87.49878,13.667338,Extinct
3546,lenc1243,Lenca-Salvador,language,Lencan,-88.114014,13.560562,Extinct
3547,lenc1244,Lenca,language,Bookkeeping,-88.0422,13.9278,Unknown
3548,lend1245,Lendu,language,Central Sudanic,30.6794,2.1898,Living
3549,leng1258,Lengola,language,Atlantic-Congo,25.3343,-1.95874,Living
3550,leng1259,Lengo,language,Austronesian,160.42,-9.56425,Living
3551,leng1260,Lengilu,language,Austronesian,115.91,3.69641,Critically endangered
3552,leng1262,Lengua,language,Lengua-Mascoy,-58.9053,-22.6559,Severely endangered
3553,leni1238,Leningitij,language,Pama-Nyungan,145.0,-20.0,Extinct
3554,lenj1248,Lenje,language,Atlantic-Congo,28.2581,-14.7192,Living
3555,lenk1247,Lenkau,language,Austronesian,147.742,-2.33367,Living
3556,leny1238,Lenyima,language,Atlantic-Congo,8.28951,6.00131,Living
3557,lepc1244,Lepcha,language,Sino-Tibetan,88.5726,27.0869,Definitely endangered
3558,lepk1238,Lepki,language,Lepki-Murkim,140.464,-4.1059,Living
3559,lere1241,Lere,language,Atlantic-Congo,8.93337,10.4789,Extinct
3560,lese1243,Lese,language,Central Sudanic,29.2918,1.8798,Living
3561,lesi1239,Lesing-Gelimi,language,Austronesian,150.506,-6.19889,Living
3562,lete1241,Letemboi,language,Austronesian,167.566,-16.4339,Living
3563,leti1245,Leti (Cameroon),language,Atlantic-Congo,11.405,4.57457,Living
3564,leti1246,Leti (Indonesia),language,Austronesian,127.674,-8.19808,Living
3565,levu1239,Levuka,language,Austronesian,123.44,-8.47094,Living
3566,lewo1242,Lewo,language,Austronesian,168.334,-16.7612,Living
3567,lewo1243,Lewo Eleng,language,Austronesian,123.652,-8.35741,Living
3568,lewo1244,Lewotobi,language,Austronesian,122.747,-8.54573,Living
3569,leyi1238,Leyigha,language,Atlantic-Congo,8.20861,5.98832,Living
3570,lezg1247,Lezgian,language,Nakh-Daghestanian,47.8951,41.5157,Vulnerable
3571,lhok1238,Lhokpu,language,Sino-Tibetan,89.3099,26.9135,Definitely endangered
3572,lhom1239,Lhomi,language,Sino-Tibetan,87.7161,27.5948,Vulnerable
3573,liab1237,Liabuku,language,Austronesian,122.699,-5.32268,Living
3574,lian1251,Liangmai Naga,language,Sino-Tibetan,93.542,25.16,Vulnerable
3575,lian1252,Lianshan Zhuang,language,Tai-Kadai,107.184,23.6818,Living
3576,lian1255,Liana-Seti,language,Austronesian,129.899,-3.11832,Living
3577,libe1240,Liberian English,language,Pidgin,-10.5284,6.423,Living
3578,libe1247,Liberia Kpelle,language,Mande,-9.96128,6.92048,Living
3579,libi1244,Libinza,language,Atlantic-Congo,18.8886,1.97729,Living
3580,libi1250,Libido,language,Afro-Asiatic,38.4997,8.09761,Living
3581,liby1235,Libyan Sign Language,language,Sign Language,17.573,29.512,Living
3582,liby1240,Libyan Arabic,language,Afro-Asiatic,15.0014,22.0032,Living
3583,ligb1244,Ligbi,language,Mande,-2.56353,7.94291,Living
3584,lige1238,Ligenza,language,Atlantic-Congo,22.4936,2.86168,Living
3585,ligu1248,Ligurian,language,Indo-European,7.90522,44.0816,Definitely endangered
3586,lihi1237,Lihir,language,Austronesian,152.606,-3.18895,Living
3587,liji1238,Lijili,language,Atlantic-Congo,8.35562,8.52193,Living
3588,lika1243,Lika,language,Atlantic-Congo,27.6088,2.13777,Living
3589,liki1240,Likila,language,Atlantic-Congo,19.0222,1.75106,Living
3590,liki1241,Liki,language,Austronesian,138.731,-1.60652,Critically endangered
3591,liku1242,Likuba,language,Atlantic-Congo,16.4702,-1.27931,Living
3592,liku1243,Likum,language,Austronesian,146.695,-2.16157,Definitely endangered
3593,likw1239,Likwala,language,Atlantic-Congo,16.5967,-0.48981,Living
3594,lila1246,Lilau,language,Monumbo,144.99,-4.35479,Living
3595,lill1248,Lillooet,language,Salishan,-122.04,50.7272,Severely endangered
3596,lima1246,Limassa,language,Atlantic-Congo,16.1874,2.26808,Living
3597,limb1263,Limburgish,language,Indo-European,5.87705,51.015,Vulnerable
3598,limb1266,Limbu,language,Sino-Tibetan,87.8859,27.2703,Definitely endangered
3599,limb1268,Limbum,language,Atlantic-Congo,10.9802,6.58608,Living
3600,limi1243,Limi,language,Sino-Tibetan,100.073,24.469,Living
3601,limo1248,Limos Kalinga,language,Austronesian,121.381,17.6081,Living
3602,lind1248,Lindu,language,Austronesian,120.063,-1.35748,Living
3603,ling1242,Lingua Franca,language,Pidgin,10.8531,33.8613,Extinct
3604,ling1262,Lingao,language,Tai-Kadai,109.971,19.8634,Living
3605,ling1263,Lingala,language,Atlantic-Congo,19.7829,1.40324,Living
3606,ling1265,Lingarak,language,Austronesian,167.499,-16.1986,Living
3607,ling1268,Lingkhim,language,Bookkeeping,87.9992,26.992,Unknown
3608,lioo1240,Li'o,language,Austronesian,121.832,-8.68615,Living
3609,lipa1241,Lipan Apache,language,Athapaskan-Eyak-Tlingit,-105.819,33.2748,Extinct
3610,lipo1242,Lipo,language,Sino-Tibetan,101.302,25.226,Living
3611,lisa1239,Lisabata-Nuniali,language,Austronesian,128.265,-2.87434,Living
3612,lise1239,Lisela,language,Austronesian,126.981,-3.27358,Vulnerable
3613,lish1235,Lish,language,Sino-Tibetan,92.1838,27.7686,Living
3614,lish1245,Lishanid Noshan,language,Afro-Asiatic,35.5113,32.4578,Extinct
3615,lish1246,Lishán Didán,language,Afro-Asiatic,47.0,38.0,Extinct
3616,lish1247,Lishana Deni,language,Afro-Asiatic,35.2225,31.7745,Extinct
3617,lisu1250,Lisu,language,Sino-Tibetan,94.0184,22.5488,Living
3618,lith1236,Lithuanian Sign Language,language,Sign Language,23.8814,55.2487,Living
3619,lith1251,Lithuanian,language,Indo-European,23.9601,55.1429,Living
3620,litz1237,Litzlitz,language,Austronesian,167.415,-16.1331,Critically endangered
3621,liuj1238,Liujiang Zhuang,language,Tai-Kadai,107.184,23.6818,Living
3622,liuq1235,Liuqian Zhuang,language,Tai-Kadai,107.184,23.6818,Living
3623,livv1243,Livvi,language,Uralic,29.0726,61.6565,Definitely endangered
3624,livv1244,Liv,language,Uralic,22.0262,57.566,Critically endangered
3625,lizu1234,Lizu,language,Sino-Tibetan,101.350309,28.333425,Living
3626,loar1234,Loarki,language,Bookkeeping,68.715,26.095,Unknown
3627,loba1239,Lobala,language,Atlantic-Congo,18.3667,2.04881,Living
3628,lobi1245,Lobi,language,Atlantic-Congo,-3.336,9.96122,Living
3629,lodh1246,Lodhi,language,Indo-European,84.9463,20.8954,Living
3630,logb1245,Logba,language,Atlantic-Congo,0.43068,6.92838,Living
3631,logo1258,Logooli,language,Atlantic-Congo,34.729,0.09487,Living
3632,logo1259,Logo,language,Central Sudanic,29.8866,3.32608,Living
3633,logo1261,Logorik,language,Daju,29.8053,11.1739,Critically endangered
3634,logo1262,Logol,language,Heiban,31.1236,10.9805,Severely endangered
3635,logu1236,Logudorese Sardinian,language,Indo-European,9.09957,40.49,Definitely endangered
3636,loja1235,Loja Highland Quichua,language,Quechuan,-79.2915,-3.69352,Severely endangered
3637,loka1252,Lokaa,language,Atlantic-Congo,8.0933,5.91483,Living
3638,loko1254,Lokoya,language,Nilotic,32.2625,4.64724,Living
3639,loko1255,Loko,language,Mande,-12.1583,9.11838,Living
3640,lola1248,Lola,language,Austronesian,134.879,-6.34188,Vulnerable
3641,lola1250,Lolak,language,Austronesian,124.117,0.85544,Critically endangered
3642,lole1239,Lole,language,Austronesian,123.085,-10.8069,Living
3643,lolo1259,Lolopo,language,Sino-Tibetan,101.302,25.5005,Living
3644,lolo1261,Lolo,language,Atlantic-Congo,35.9451,-17.0232,Living
3645,lolo1264,Loloda,language,North Halmahera,127.772,1.95461,Living
3646,loma1235,Lomavren,language,Indo-European,45.0,40.0,Living
3647,loma1258,Loma (Côte d'Ivoire),language,Atlantic-Congo,-3.47051,9.40172,Living
3648,loma1260,Loma (Liberia),language,Mande,-9.69906,7.91585,Living
3649,loma1261,Lomaiviti,language,Austronesian,179.306,-18.0001,Living
3650,lomb1254,Lombi,language,Central Sudanic,27.342,0.26796,Living
3651,lomb1257,Lombard,language,Indo-European,9.39509,45.8817,Definitely endangered
3652,lomb1260,Lombo,language,Atlantic-Congo,24.6862,0.88267,Living
3653,lomw1241,Lomwe,language,Atlantic-Congo,37.2437,-16.0381,Living
3654,lonc1237,Loncong,language,Austronesian,103.548,-0.02586,Living
3655,long1387,Longto,language,Atlantic-Congo,13.0568,8.33313,Living
3656,long1389,Longuda,language,Atlantic-Congo,11.8378,9.75787,Living
3657,long1395,Longgu,language,Austronesian,160.663,-9.75258,Living
3658,long1406,Long Wat,language,Austronesian,114.82,3.85226,Living
3659,long1417,Longjia,language,Sino-Tibetan,105.233333,26.4,Extinct
3660,loni1238,Loniu,language,Austronesian,147.35,-2.06124,Living
3661,lonw1238,Lonwolwol,language,Austronesian,168.016,-16.2286,Living
3662,lonz1238,Lonzo,language,Atlantic-Congo,16.7259,-4.61444,Living
3663,looo1238,Loo,language,Atlantic-Congo,11.0511,9.4066,Living
3664,lopa1238,Lopa,language,Atlantic-Congo,4.67396,10.3756,Living
3665,lopi1242,Lopit,language,Nilotic,32.7534,4.6986,Living
3666,lopi1243,Lopi,language,Bookkeeping,97.0833,25.0833,Unknown
3667,lora1237,Lorang,language,Austronesian,134.41,-6.30338,Living
3668,lore1243,Loreto-Ucayali Spanish,language,Indo-European,-73.6507,-4.74563,Living
3669,lore1244,Lorediakarkar,language,Austronesian,167.036,-15.1985,Critically endangered
3670,lote1237,Lote,language,Austronesian,150.911,-5.954,Living
3671,loth1237,Lotha Naga,language,Sino-Tibetan,94.0435,26.014,Vulnerable
3672,loto1240,Lo-Toga,language,Austronesian,166.613,-13.252,Living
3673,lotu1250,Lotud,language,Austronesian,116.232,6.13732,Extinct
3674,loui1240,Louisiana Creole French,language,Indo-European,-90.7475,30.0412,Living
3675,loun1239,Loun,language,Austronesian,128.912,-2.8778,Extinct
3676,louu1245,Lou,language,Austronesian,147.346,-2.38659,Living
3677,lowa1242,Lowa,language,Sino-Tibetan,83.8959,29.0324,Living
3678,lowe1385,Lower Sorbian,language,Indo-European,13.9407,51.6621,Definitely endangered
3679,lowe1388,Lower Silesian,language,Indo-European,15.9667,50.6963,Living
3680,lowe1395,Lower Ta'oih,language,Austroasiatic,106.873,15.9083,Living
3681,lowe1403,Lower Darling-Lower Lachlan,language,Pama-Nyungan,141.5854211,-33.9470874,Extinct
3682,lowe1407,Lower-Nosop,language,Tuu,20.588827,-25.54522,Unknown
3683,lowe1412,Tanudan Kalinga,language,Austronesian,121.311,17.3441,Living
3684,lowe1415,Lower Grand Valley Dani,language,Nuclear Trans New Guinea,138.992,-4.25684,Living
3685,lowe1425,Lower Tanana,language,Athapaskan-Eyak-Tlingit,-149.451,64.8834,Critically endangered
3686,lowe1427,Lower Chehalis,language,Salishan,-124.004,46.7736,Extinct
3687,lowl1260,Lowland Oaxaca Chontal,language,Tequistlatecan,-95.6876,15.9497,Living
3688,lowl1265,Lowland Tarahumara,language,Uto-Aztecan,-107.854,27.4623,Vulnerable
3689,loxi1235,Loxicha Zapotec,language,Otomanguean,-96.6997,15.8442,Living
3690,lozi1239,Lozi,language,Atlantic-Congo,24.7398,-17.7052,Living
3691,luaa1235,Lua',language,Austroasiatic,101.217,19.1198,Definitely endangered
3692,luan1263,Luang,language,Austronesian,127.944,-8.18378,Living
3693,luba1249,Luba-Lulua,language,Atlantic-Congo,22.4422,-5.72717,Living
3694,luba1250,Luba-Katanga,language,Atlantic-Congo,25.8918,-8.2816,Living
3695,lubi1238,Lubila,language,Atlantic-Congo,8.29204,5.46011,Living
3696,lubu1241,Lubu,language,Austronesian,99.7455,0.63989,Living
3697,lubu1243,Lubuagan Kalinga,language,Austronesian,121.036,17.3879,Living
3698,luch1239,Luchazi,language,Atlantic-Congo,22.2437,-14.0648,Living
3699,lucu1238,Lucumi,language,Atlantic-Congo,-82.441,22.9514,Living
3700,ludi1246,Ludian,language,Uralic,33.7346,61.853,Severely endangered
3701,lufu1237,Lufu,language,Atlantic-Congo,10.9499,7.25555,Living
3702,lugb1240,Lugbara,language,Central Sudanic,30.8642,3.02245,Living
3703,lugu1238,Luguru,language,Atlantic-Congo,37.5557,-6.86828,Living
3704,luhu1243,Luhu,language,Austronesian,127.966,-3.13187,Living
3705,luia1234,Lui,language,Bookkeeping,99.6619,21.3635,Unknown
3706,luim1238,Luimbi,language,Atlantic-Congo,17.5385,-11.2221,Living
3707,luis1253,Luiseno,language,Uto-Aztecan,-116.939,33.3184,Critically endangered
3708,lukp1238,Lukpa,language,Atlantic-Congo,1.66954,9.51949,Living
3709,lule1238,Lule,language,Missing,-61.887818,-25.221839,Extinct
3710,lule1254,Lule Sami,language,Uralic,17.8057,67.2759,Severely endangered
3711,lumb1237,Lumbee,language,Unattested,-78.4531,35.6171,Unknown
3712,lumb1249,Lumbu,language,Atlantic-Congo,11.124,-3.37917,Living
3713,lumb1250,Lumba-Yakkha,language,Bookkeeping,87.3146,27.232,Unknown
3714,lumu1239,Lumun,language,Narrow Talodi,30.253,10.8308,Definitely endangered
3715,luna1243,Lunanakha,language,Sino-Tibetan,90.1257,28.1288,Living
3716,luna1244,Luna,language,Atlantic-Congo,23.5426,-5.08693,Living
3717,lund1266,Lunda,language,Atlantic-Congo,23.8662,-11.1793,Living
3718,lund1271,Lundayeh,language,Austronesian,115.5,4.25064,Living
3719,lung1249,Lungga,language,Austronesian,156.573,-8.17469,Living
3720,luoc1235,Luo (Cameroon),language,Atlantic-Congo,9.91259,5.9072,Living
3721,luok1236,Luo (Kenya and Tanzania),language,Nilotic,34.4896,-0.93296,Living
3722,luop1235,Luopohe Hmong,language,Hmong-Mien,107.158,26.8183,Living
3723,lure1234,Luren,language,Sino-Tibetan,105.664,27.285,Living
3724,luri1256,Luri,language,Afro-Asiatic,9.59745,10.059,Extinct
3725,luse1252,Lusengo,language,Atlantic-Congo,18.3991,0.16988,Living
3726,lush1249,Mizo,language,Sino-Tibetan,92.6247,22.6138,Vulnerable
3727,lush1252,Lushootseed,language,Salishan,-122.529,48.42,Critically endangered
3728,lusi1240,Lusi,language,Austronesian,149.148,-5.55033,Living
3729,luto1241,Lutos,language,Central Sudanic,19.0071,8.52074,Living
3730,luuu1242,Lü,language,Tai-Kadai,101.282,21.0321,Living
3731,luva1239,Luvale,language,Atlantic-Congo,22.2924,-13.5382,Living
3732,luwa1238,Luwati,language,Indo-European,58.4916,23.6322,Severely endangered
3733,luwo1239,Luwo,language,Nilotic,28.1378,7.35089,Living
3734,luxe1241,Luxembourgish,language,Indo-European,6.14931,49.6839,Vulnerable
3735,luya1241,Luyana,language,Atlantic-Congo,18.8037,-15.2221,Living
3736,lwal1238,Lwalu,language,Atlantic-Congo,22.1097,-7.16388,Living
3737,lwel1234,Lwel,language,Atlantic-Congo,20.6314,-4.38475,Living
3738,lyel1241,Lyélé,language,Atlantic-Congo,-2.59229,12.4305,Living
3739,lyng1241,Lyngngam,language,Austroasiatic,91.05,25.35,Living
3740,lyon1239,Lyons Sign Language,language,Sign Language,2.36811,48.5642,Living
3741,maaa1253,Maa,language,Austroasiatic,107.339,11.5205,Living
3742,maak1236,Maaka,language,Afro-Asiatic,11.9035,11.5007,Living
3743,maan1238,Ma'anyan,language,Austronesian,115.092,-2.1239,Living
3744,maan1239,Maang,language,Sino-Tibetan,105.70091,23.555104,Living
3745,maas1239,Maasina Fulfulde,language,Atlantic-Congo,-3.64763,11.1324,Living
3746,maay1238,Maay,language,Afro-Asiatic,43.6182,3.22288,Living
3747,maba1270,Mabaale,language,Atlantic-Congo,20.8759,2.11942,Living
3748,maba1273,Mabaan,language,Nilotic,33.5404,9.81455,Living
3749,maba1277,Maba (Chad),language,Maban,20.8889,12.8915,Living
3750,maba1278,Maba (Indonesia),language,Austronesian,128.418,0.59011,Living
3751,maba1279,Mabaka Valley Kalinga,language,Austronesian,121.073,17.6683,Living
3752,mabe1235,Mabenaro,language,Tacanan,-68.277741,-11.543809,Extinct
3753,mabi1242,Mabire,language,Afro-Asiatic,18.6282,11.698,Critically endangered
3754,maca1259,Macaguán,language,Guahibo,-71.2671,6.34582,Definitely endangered
3755,maca1260,Maca,language,Matacoan,-57.3694,-25.0119,Definitely endangered
3756,maca1261,Macaguaje,language,Tucanoan,-75.8333,0.49999,Extinct
3757,maca1262,Macanese,language,Indo-European,114.12,22.4181,Critically endangered
3758,mace1250,Macedonian,language,Indo-European,21.7932,41.5957,Living
3759,mach1265,Machinga,language,Atlantic-Congo,39.4268,-9.37101,Living
3760,mach1266,Machame,language,Atlantic-Congo,37.0703,-3.29385,Living
3761,mach1267,Machiguenga,language,Arawakan,-72.5017,-12.1291,Definitely endangered
3762,mach1268,Machinere,language,Arawakan,-69.7683,-10.4804,Severely endangered
3763,maco1239,Maco,language,Saliban,-66.5813,4.5621,Critically endangered
3764,macu1258,Macuni,language,Nuclear-Macro-Je,-39.809418,-17.904785,Extinct
3765,macu1259,Macushi,language,Cariban,-60.2209,4.31861,Vulnerable
3766,macu1260,Macuna,language,Tucanoan,-70.0749,-0.14459,Vulnerable
3767,mada1271,Madagascar Sign Language,language,Sign Language,46.87,-19.04,Living
3768,mada1282,Mada (Nigeria),language,Atlantic-Congo,8.34119,9.02294,Living
3769,mada1285,Madak,language,Austronesian,151.967,-3.34342,Living
3770,mada1293,Mada (Cameroon),language,Afro-Asiatic,14.1142,10.8806,Living
3771,made1252,Ma (Democratic Republic of Congo),language,Atlantic-Congo,26.9939,3.69351,Living
3772,made1253,Maden,language,Austronesian,130.833,-1.05325,Living
3773,madi1260,Ma'di,language,Central Sudanic,31.8471,3.62499,Living
3774,madi1261,Madi,language,Nuclear Trans New Guinea,146.407,-5.63017,Severely endangered
3775,madn1237,Madngele,language,Eastern Daly,130.6,-13.9479,Critically endangered
3776,madu1248,Madukayang Kalinga,language,Austronesian,121.236,17.1794,Living
3777,maee1241,Mae (Vanuatu),language,Austronesian,167.288,-15.9914,Living
3778,maen1235,Maeng Itneg,language,Austronesian,120.718,17.2453,Living
3779,mafa1239,Mafa,language,Afro-Asiatic,13.8181,10.943,Living
3780,mafe1237,Mafea,language,Austronesian,167.241,-15.4316,Definitely endangered
3781,maga1260,Magahi,language,Indo-European,85.3335,25.0915,Living
3782,maga1263,Mag-Anchi Ayta,language,Austronesian,120.459,15.1954,Living
3783,maga1264,Magahat,language,Austronesian,122.769,9.49196,Living
3784,magd1235,Magdalena Peñasco Mixtec,language,Otomanguean,-97.5413,17.2837,Living
3785,magh1238,Mághdì,language,Atlantic-Congo,11.0232,9.2888,Living
3786,magi1241,Mag-Indi Ayta,language,Austronesian,120.182,14.9617,Living
3787,mago1246,Magoma,language,Atlantic-Congo,33.9826,-9.23498,Living
3788,mago1248,Magori,language,Austronesian,149.26,-10.2321,Vulnerable
3789,magu1243,Maguindanao,language,Austronesian,124.509,6.9453,Living
3790,maha1287,Mahasu Pahari,language,Indo-European,77.5317,31.0088,Critically endangered
3791,maha1291,Mahali,language,Austroasiatic,86.7445,22.1698,Living
3792,mahe1238,Mahei,language,Bookkeeping,100.017,21.6558,Unknown
3793,mahi1248,Mahican,language,Algic,-74.266,43.903,Living
3794,maho1248,Mahongwe,language,Atlantic-Congo,14.0472,0.64356,Severely endangered
3795,maho1249,Mahou,language,Mande,-7.57109,8.3548,Living
3796,maia1251,Maiadomu,language,Austronesian,150.76,-9.47132,Living
3797,maia1253,Maiani,language,Nuclear Trans New Guinea,145.239,-4.55066,Living
3798,maia1254,Maia,language,Nuclear Trans New Guinea,145.096,-4.50212,Living
3799,maib1239,Maybrat,language,Missing,132.591,-1.3679,Living
3800,maii1238,Maii,language,Austronesian,168.211,-16.7388,Living
3801,mail1248,Mailu,language,Mailuan,149.521,-10.3657,Living
3802,main1267,Mainfränkisch,language,Indo-European,8.621,50.005,Vulnerable
3803,main1272,Maindo,language,Atlantic-Congo,36.5941,-18.3143,Living
3804,main1275,Mainstream Kenyah,language,Austronesian,114.039,3.54443,Living
3805,maip1246,Maipure,language,Arawakan,-67.5,4.8,Extinct
3806,mais1250,Maisin,language,Austronesian,148.731,-9.22853,Living
